UF,PA
Cidade,ALENQUER
Nome Posto,VILA CURUA
Latitude,-1.8880555555555556
Longitude,-55.11555555555556
Codigo,155002
Qtd. Anos,26
Ano,Maxima
1994,52.3
1995,124.9
1996,129.2
1997,116.1
1998,73.9
1999,100
2000,130
2001,60
2002,95.2
2003,125
2004,68.3
2005,90
2006,100
2007,88.9
2008,177.1
2009,149.5
2010,90
2011,122.3
2012,129.1
2013,104.5
2014,95.3
2015,65.9
2016,74.5
2017,84.7
2018,116.3
2019,142.1
