UF,PA
Cidade,TAILANDIA
Nome Posto,TAILANDIA
Latitude,-2.950277777777778
Longitude,-48.966944444444444
Codigo,348002
Qtd. Anos,26
Ano,Maxima
1994,36.8
1995,90.3
1996,78
1997,142.1
1998,80.2
1999,91.5
2000,99.5
2001,62
2002,75.7
2003,34.6
2004,130.8
2005,108
2006,112
2007,78.8
2008,136.3
2009,144.4
2010,76.3
2011,135.4
2012,111.3
2013,121.1
2014,65
2015,98
2016,83.3
2017,92.5
2018,125.2
2019,113.7
