UF,PA
Cidade,SANTAREM
Nome Posto,CACHOEIRA DO ARUA
Latitude,-2.6508333333333334
Longitude,-55.720555555555556
Codigo,255001
Qtd. Anos,23
Ano,Maxima
1997,49
1998,103
1999,99.3
2000,95.7
2001,103.7
2002,99.5
2003,130.1
2004,104.9
2005,91.2
2006,114.3
2007,97.6
2008,97.5
2009,92.3
2010,86.4
2011,99.9
2012,126
2013,205.1
2014,131.6
2015,71.2
2016,153.3
2017,98.9
2018,102.9
2019,100.5
