UF,PA
Cidade,DOM ELISEU
Nome Posto,LIGACAO DO PARA
Latitude,-4.116666666666666
Longitude,-47.54694444444444
Codigo,447003
Qtd. Anos,31
Ano,Maxima
1989,117.9
1990,90
1991,80
1992,65
1993,107.7
1994,70
1995,105.8
1996,139.7
1997,88
1998,92
1999,159.5
2000,91.9
2001,86
2002,104.2
2003,117.1
2004,75
2005,136.2
2006,62.9
2007,121.4
2008,115.3
2009,104.7
2010,83.5
2011,140.7
2012,73
2013,64.9
2014,104.2
2015,53.4
2016,107
2017,144.1
2018,65.7
2019,72.3
