UF,PA
Cidade,JACUNDA
Nome Posto,NOVO REPARTIMENTO
Latitude,-4.24
Longitude,-49.95416666666667
Codigo,449002
Qtd. Anos,21
Ano,Maxima
1999,39.4
2000,26.5
2001,93.6
2002,95.6
2003,70.7
2004,95.2
2005,131.6
2006,110.8
2007,97.4
2008,96.5
2009,110.5
2010,53.8
2011,88.2
2012,90.9
2013,95.5
2014,51
2015,100.5
2016,78.9
2017,63.9
2018,105.4
2019,103.5
