UF,PA
Cidade,RIO MARIA
Nome Posto,BANNACH
Latitude,-7.351111111111111
Longitude,-50.408055555555556
Codigo,750002
Qtd. Anos,23
Ano,Maxima
1997,100.9
1998,84.3
1999,94.9
2000,75
2001,53.5
2002,64.7
2003,110.3
2004,96.8
2005,142.3
2006,222.4
2007,101.1
2008,86.6
2009,90
2010,88.9
2011,98.5
2012,92.8
2013,106.2
2014,94.6
2015,90.9
2016,106.8
2017,89.8
2018,99.1
2019,104.2
