UF,PA
Cidade,ITAITUBA
Nome Posto,JARDIM DO OURO
Latitude,-6.2575
Longitude,-55.77333333333333
Codigo,655004
Qtd. Anos,21
Ano,Maxima
1999,86.8
2000,64.8
2001,106.3
2002,70.3
2003,167.6
2004,77.4
2005,62.9
2006,86.1
2007,214.7
2008,98.4
2009,96.4
2010,84.7
2011,74.8
2012,91.8
2013,62.1
2014,218.3
2015,39.6
2016,54.4
2017,90
2018,151.6
2019,117.5
