UF,PA
Cidade,MARABA
Nome Posto,KM 60 / PA-150
Latitude,-5.803055555555555
Longitude,-49.18333333333333
Codigo,549007
Qtd. Anos,31
Ano,Maxima
1988,126.7
1989,67.8
1990,94.5
1991,71.9
1992,67.8
1993,79.4
1994,76.1
1995,88.9
1996,88.9
1997,97.4
1998,107.4
1999,99.1
2000,99.3
2001,88.6
2002,74.2
2003,132.9
2004,157.4
2005,96.4
2006,75.5
2007,64
2008,122.7
2009,127.8
2010,129.2
2011,130.8
2012,90
2013,163.2
2014,79.9
2015,132
2016,30.7
2018,99.3
2019,107.5
