UF,PA
Cidade,IGARAPE-MIRI
Nome Posto,IGARAPE-MIRI
Latitude,-1.9705555555555556
Longitude,-48.93388888888889
Codigo,148018
Qtd. Anos,25
Ano,Maxima
1995,46.3
1996,87.7
1997,99.3
1998,88.8
1999,97.1
2000,125.7
2001,103.1
2002,95.6
2003,62.3
2004,114.1
2005,76.3
2006,52
2007,113.2
2008,67.2
2009,80.7
2010,106.7
2011,127.3
2012,101.1
2013,136
2014,90.9
2015,49.6
2016,46.3
2017,38.8
2018,72.8
2019,115.2
