UF,PA
Cidade,ORIXIMINA
Nome Posto,PORTO TROMBETAS
Latitude,-1.4555555555555555
Longitude,-56.402499999999996
Codigo,156002
Qtd. Anos,21
Ano,Maxima
1999,74.3
2000,373
2001,71.5
2002,75
2003,93.7
2004,132.1
2005,94.7
2006,104.8
2007,65.5
2008,103.1
2009,74.2
2010,75.3
2011,36.9
2012,80.4
2013,90
2014,78
2015,62.6
2016,85.2
2017,96.7
2018,102.7
2019,73.2
