UF,PA
Cidade,MARABA
Nome Posto,ELDORADO
Latitude,-6.105277777777777
Longitude,-49.3775
Codigo,649002
Qtd. Anos,35
Ano,Maxima
1985,79.5
1986,98.3
1987,78.4
1988,102.6
1989,100.2
1990,47.4
1991,49.5
1992,116.7
1993,49
1994,83.3
1995,67.5
1996,78.2
1997,79.8
1998,108.1
1999,68.7
2000,97.9
2001,56.4
2002,65.6
2003,57.9
2004,55.6
2005,119.1
2006,68.5
2007,87.5
2008,95.6
2009,225.3
2010,73.1
2011,98.7
2012,116.4
2013,98.9
2014,52.4
2015,78.5
2016,79.6
2017,61.1
2018,110.5
2019,76.1
