UF,MA
Cidade,ALDEIAS ALTAS
Nome Posto,ALDEIAS ALTAS
Latitude,-4.624166666666667
Longitude,-43.465833333333336
Codigo,443012
Qtd. Anos,36
Ano,Maxima
1984,78
1985,83.6
1986,93
1987,80
1988,128
1989,95
1990,62
1991,75
1992,98
1993,50.5
1994,73
1995,118
1996,90.3
1997,60
1998,91
1999,82.5
2000,72.8
2001,60.2
2002,74.7
2003,110.5
2004,110.3
2005,92
2006,73.7
2007,87.7
2008,128.3
2009,93.6
2010,56.6
2011,112.9
2012,96.7
2013,128.7
2014,76.7
2015,82
2016,48.5
2017,77.5
2018,98.5
2019,56.7
