UF,MA
Cidade,PINHEIRO
Nome Posto,PINHEIRO
Latitude,-2.515277777777778
Longitude,-45.08555555555556
Codigo,245010
Qtd. Anos,34
Ano,Maxima
1986,75.7
1987,60
1988,120.4
1989,76.6
1990,80.4
1991,102.3
1992,82.9
1993,90.2
1994,59.3
1995,61.1
1996,100.2
1997,83.3
1998,70.8
1999,70.3
2000,77
2001,72.9
2002,139.2
2003,94.2
2004,111.8
2005,125.4
2006,68.9
2007,216.3
2008,81.6
2009,72.1
2010,98.4
2011,87.7
2012,61.4
2013,127.4
2014,62.8
2015,66.9
2016,83.2
2017,80.9
2018,130.5
2019,75.7
