UF,MA
Cidade,SAO BENTO
Nome Posto,SAO BENTO
Latitude,-2.7011111111111115
Longitude,-44.82333333333334
Codigo,244012
Qtd. Anos,34
Ano,Maxima
1986,30
1987,101
1988,164.7
1989,109.9
1990,197.5
1991,89.8
1992,34.7
1993,105
1994,85.9
1995,100.6
1996,116.5
1997,81.9
1998,103.1
1999,66.5
2000,116.1
2001,89.7
2002,69.7
2003,125.1
2004,67.8
2005,70.7
2006,182.7
2007,88.1
2008,75.3
2009,98.4
2010,103.1
2011,98.5
2012,52.1
2013,74.2
2014,85.2
2015,77.4
2016,129.4
2017,113.5
2018,126.3
2019,66.9
