UF,MA
Cidade,CHAPADINHA
Nome Posto,CHAPADINHA
Latitude,-3.7333333333333334
Longitude,-43.35
Codigo,343008
Qtd. Anos,23
Ano,Maxima
1976,71.1
1977,142.5
1978,95.6
1979,68.4
1980,80.4
1981,118.7
1982,61.2
1983,108.3
1984,81
1985,96
1986,87
1987,111.8
1988,288
1989,67.5
1990,98.9
1991,89.8
1992,107.7
1993,64.4
1994,70.2
1995,79
1996,185
1997,153.6
1998,61.1
