UF,MA
Cidade,BACABAL
Nome Posto,BAMBU BR-316
Latitude,-4.226388888888889
Longitude,-44.83861111111111
Codigo,444014
Qtd. Anos,16
Ano,Maxima
2004,11.1
2005,130.7
2006,95.3
2007,87.6
2008,112.4
2009,76.4
2010,95.7
2011,111.4
2012,93.2
2013,123.9
2014,120
2015,109.1
2016,74.3
2017,78.3
2018,164.1
2019,78.7
