UF,MA
Cidade,BACABAL
Nome Posto,BACABAL
Latitude,-4.216666666666667
Longitude,-44.766666666666666
Codigo,444012
Qtd. Anos,23
Ano,Maxima
1976,108.2
1977,101
1978,107.9
1979,120.3
1980,81.2
1981,115.2
1982,112.2
1983,78.2
1984,63.5
1985,88.4
1986,80.9
1987,113.3
1988,89.2
1989,100.2
1990,108.3
1991,128
1992,103.8
1993,80.7
1994,82.2
1995,143
1996,121.5
1997,90.4
1998,134.2
