UF,MA
Cidade,BARRA DO CORDA
Nome Posto,RIO CORDA II
Latitude,-5.7275
Longitude,-45.31305555555555
Codigo,545011
Qtd. Anos,38
Ano,Maxima
1982,50
1983,80
1984,82.6
1985,82.6
1986,60
1987,50
1988,40
1989,61.2
1990,50
1991,50
1992,30
1993,10
1994,10.3
1995,110
1996,71
1997,75
1998,82.2
1999,117.9
2000,101.9
2001,63.9
2002,105.2
2003,55.5
2004,133.4
2005,62.2
2006,81.2
2007,69.1
2008,68.5
2009,56.7
2010,82.9
2011,72.3
2012,56.9
2013,118.6
2014,89.5
2015,46.3
2016,142.7
2017,63.4
2018,61.3
2019,56.8
