UF,PE
Cidade,CARPINA
Nome Posto,CARPINA
Latitude,-7.842777777777777
Longitude,-35.1825
Codigo,735157
Qtd. Anos,34
Ano,Maxima
1986,92.1
1987,35
1988,81.5
1989,73.5
1990,95
1991,66
1992,70.8
1993,42
1994,60.9
1995,56.5
1996,111.2
1997,78.4
1998,48.8
1999,61.5
2000,130.1
2001,56.1
2002,72.7
2003,52.7
2004,59.5
2005,119.8
2006,77.7
2007,60.4
2008,170.3
2009,140
2010,165.4
2011,89.3
2012,80.6
2013,75.5
2014,81.2
2015,65.8
2016,83.9
2017,88.4
2018,70
2019,80.2
