UF,PE
Cidade,PARNAMIRIM
Nome Posto,PARNAMIRIM
Latitude,-8.092222222222222
Longitude,-39.57416666666667
Codigo,839013
Qtd. Anos,36
Ano,Maxima
1984,75.3
1985,81
1986,74.1
1987,50
1988,125
1989,70.2
1990,86.3
1991,78.3
1992,70.3
1993,18.4
1994,63.4
1995,70
1996,89
1997,76.2
1998,70
1999,66.2
2000,82
2001,89
2002,81.3
2003,40.5
2004,75
2005,53.8
2006,43.9
2007,103
2008,60.1
2009,69.6
2010,60.9
2011,62.6
2012,84.1
2013,46.6
2014,38.8
2015,37.8
2016,42
2017,46
2018,84.3
2019,118.8
