UF,PE
Cidade,FLORESTA
Nome Posto,FAZENDA SITIO NOVO
Latitude,-8.8
Longitude,-38.4
Codigo,838016
Qtd. Anos,26
Ano,Maxima
1937,280.6
1938,42.2
1939,18
1940,60.6
1941,68.2
1942,86.6
1943,82.5
1944,96.4
1945,87
1946,28.3
1947,130
1948,135.6
1949,52.6
1950,107.2
1951,19.8
1952,130.2
1953,59.3
1954,56.9
1955,55.4
1956,12.6
1957,84.4
1958,33.3
1959,48.6
1960,37.6
1961,53.3
1962,77.1
