UF,PE
Cidade,TRINDADE
Nome Posto,TRINDADE (ESPIRITO SANTO)
Latitude,-7.75
Longitude,-40.25
Codigo,740025
Qtd. Anos,27
Ano,Maxima
1963,84.3
1964,84.3
1965,92.3
1966,85.3
1967,81.3
1968,50.3
1969,63.4
1970,65
1971,125.3
1972,120.2
1973,88.7
1974,90.2
1975,75
1976,53.4
1977,104
1978,83.4
1979,60.3
1980,112.3
1981,84.3
1982,66.4
1983,53.2
1984,95.7
1985,77.3
1986,52
1987,70
1988,68
1989,47
