UF,PE
Cidade,CABROBO
Nome Posto,CABROBO-2
Latitude,-8.516666666666667
Longitude,-39.333333333333336
Codigo,839004
Qtd. Anos,17
Ano,Maxima
1961,36.6
1962,60.8
1963,51
1964,77.1
1965,106
1966,71.5
1967,186
1968,53.6
1969,71
1970,64.2
1975,54.4
1976,92.2
1977,63.4
1978,67.8
1983,37.6
1984,91.1
1985,88.1
