UF,PE
Cidade,BODOCO
Nome Posto,BODOCO
Latitude,-7.8
Longitude,-39.93333333333333
Codigo,739021
Qtd. Anos,28
Ano,Maxima
1962,18
1963,60.7
1964,75.3
1965,70.6
1966,56.6
1967,96.4
1968,101.8
1969,116.2
1970,63.2
1971,60.4
1972,80.6
1973,150.2
1974,52
1975,48.6
1976,66.4
1977,56.4
1978,52.6
1979,62.2
1980,87.6
1981,70
1982,69.6
1983,66.6
1984,71.4
1985,100.9
1986,128
1987,59
1988,71
1989,56.6
