UF,PE
Cidade,CUMARU
Nome Posto,CUMARU
Latitude,-8.011944444444444
Longitude,-35.69611111111111
Codigo,835135
Qtd. Anos,34
Ano,Maxima
1986,64.6
1987,38.4
1988,72
1989,38.5
1990,40.3
1991,33.5
1992,47
1993,36
1994,49
1995,37
1996,60.5
1997,52.2
1998,35.5
1999,42.5
2000,92.8
2001,30.8
2002,44.6
2003,32.6
2004,75.5
2005,79.1
2006,32.8
2007,48
2008,48
2009,38.5
2010,130
2011,110.8
2012,32.2
2013,27.6
2014,72.4
2015,39.4
2016,55.3
2017,33.8
2018,44.5
2019,55.6
