UF,PE
Cidade,OURICURI
Nome Posto,ACUDE ENGENHEIRO CAMACHO
Latitude,-7.866666666666667
Longitude,-40.15
Codigo,740015
Qtd. Anos,34
Ano,Maxima
1959,74.4
1960,104.2
1961,104.2
1962,60
1963,60.4
1964,129.7
1965,75
1966,50.4
1967,75.1
1968,81
1969,54.2
1970,72.1
1971,40.6
1972,77
1973,70.4
1974,55.3
1975,51.1
1976,98.3
1977,65.1
1978,49.1
1979,45.3
1980,56.2
1981,97.8
1982,101.4
1983,101.3
1984,78.5
1985,80.1
1986,88.1
1987,55.8
1988,73.6
1989,102.9
1990,42.6
1991,41
1992,13.2
