UF,PE
Cidade,GAMELEIRA
Nome Posto,ENGENHO MATO GROSSO
Latitude,-8.6375
Longitude,-35.30555555555555
Codigo,835140
Qtd. Anos,31
Ano,Maxima
1989,145
1990,87
1991,100
1992,150
1993,48
1994,100.9
1995,77.8
1996,98.8
1997,133.1
1998,128.9
1999,65.7
2000,202.3
2001,151.5
2002,51.7
2003,80.6
2004,89.5
2005,78.4
2006,61.2
2007,58.7
2008,80.7
2009,110
2010,141.9
2011,117
2012,51.3
2013,120.6
2014,116.6
2015,96.7
2016,110.6
2017,205.1
2018,80.3
2019,111.4
