UF,PE
Cidade,POMBOS
Nome Posto,POMBOS
Latitude,-8.140833333333333
Longitude,-35.39972222222222
Codigo,835137
Qtd. Anos,34
Ano,Maxima
1986,95.3
1987,79.8
1988,46.5
1989,48.2
1990,101.3
1991,43.7
1992,66.7
1993,58.3
1994,60.1
1995,54.8
1996,63.9
1997,57.3
1998,23.2
1999,49.3
2000,81.6
2001,50.9
2002,29
2003,30
2004,58
2005,134.3
2006,46.3
2007,52.7
2008,37.5
2009,105.3
2010,147.4
2011,115.9
2012,81.4
2013,46.8
2014,41.2
2015,71.3
2016,46.3
2017,48.6
2018,43.6
2019,45.5
