UF,PE
Cidade,BUIQUE
Nome Posto,BREJO DE SAO JOSE
Latitude,-8.516666666666667
Longitude,-37.2
Codigo,837007
Qtd. Anos,24
Ano,Maxima
1960,12
1962,25.6
1963,88.4
1964,60.7
1965,52.7
1966,70.2
1967,50.4
1968,58.1
1969,60.4
1970,59
1971,42.5
1972,39
1973,39.8
1974,133
1975,67.6
1976,66.8
1977,88.1
1978,76.7
1979,40
1980,59
1981,54
1982,102.8
1983,35
1984,96.4
