UF,PE
Cidade,BREJO DA MADRE DE DEUS
Nome Posto,BREJO DA MADRE DE DEUS-2
Latitude,-8.145555555555555
Longitude,-36.37027777777778
Codigo,836092
Qtd. Anos,34
Ano,Maxima
1986,79.8
1987,80
1988,142.8
1989,88
1990,61.4
1991,90.8
1992,59
1993,51
1994,81.6
1995,96.4
1996,37.5
1997,83.8
1998,54
1999,75.8
2000,60.8
2001,60
2002,61.1
2003,74.6
2004,62.9
2005,73.1
2006,68.4
2007,46
2008,83
2009,67.8
2010,124.5
2011,49.1
2012,30
2013,71
2014,55
2015,29.1
2016,54
2017,110
2018,116.6
2019,41.2
