UF,PE
Cidade,GLORIA DO GOITA
Nome Posto,GLORIA DO GOITA
Latitude,-8
Longitude,-35.29083333333333
Codigo,835136
Qtd. Anos,34
Ano,Maxima
1986,86.3
1987,162.1
1988,287.1
1989,64.3
1990,80.9
1991,36.7
1992,30.5
1993,59.6
1994,40.9
1995,137.7
1996,80.7
1997,88.5
1998,25
1999,57.9
2000,78.9
2001,34.3
2002,52.8
2003,39.8
2004,80
2005,80
2006,25
2007,144.5
2008,73.6
2009,59.2
2010,102.3
2011,78.8
2012,46.8
2013,38.7
2014,43.7
2015,66.7
2016,74
2017,37.3
2018,39.3
2019,36.9
