UF,PE
Cidade,SAO LOURENCO DA MATA
Nome Posto,USINA TIUMA (IAA)
Latitude,-7.966666666666667
Longitude,-35.06666666666667
Codigo,735084
Qtd. Anos,28
Ano,Maxima
1967,66.3
1968,122.2
1969,59.3
1970,153.8
1971,84.5
1972,102
1973,98.2
1974,96
1975,92.2
1976,99.8
1977,94.6
1978,67.8
1979,75.2
1980,25
1981,93.4
1982,118.8
1983,102.8
1984,161.2
1985,73.6
1986,131.6
1987,70
1988,84.8
1989,132
1990,162.8
1991,136.6
1992,93.8
1993,50.6
1994,133.6
