UF,RN
Cidade,CEARA-MIRIM
Nome Posto,JACUMA
Latitude,-5.55
Longitude,-35.233333333333334
Codigo,535016
Qtd. Anos,29
Ano,Maxima
1963,56.5
1964,94
1965,22.6
1966,75.4
1967,120.1
1968,63
1969,120.1
1970,88.1
1971,91.8
1972,153.3
1973,92.5
1974,199.2
1975,102.2
1976,95.3
1977,128.2
1978,79.3
1979,75
1980,100
1981,117.3
1982,95
1983,55
1984,122.3
1985,125
1986,107.2
1987,112.4
1988,142.4
1989,100
1990,85
1991,74.3
