UF,RN
Cidade,TANGARA
Nome Posto,ACUDE TRAIRI
Latitude,-6.233333333333333
Longitude,-35.8
Codigo,635012
Qtd. Anos,31
Ano,Maxima
1962,7
1963,46.5
1964,74.6
1965,45.4
1966,63.6
1967,88.8
1968,62.7
1969,42
1970,38.4
1971,22.7
1972,75.6
1973,50.2
1974,111.8
1975,51.8
1976,55
1977,81
1978,69.8
1979,30.4
1980,36
1981,71.2
1982,75
1983,30.8
1984,42.8
1985,56
1986,92.6
1987,56.8
1988,85.4
1989,56.6
1990,6.8
1991,6.2
1994,51
