UF,RN
Cidade,BARCELONA
Nome Posto,BARCELONA
Latitude,-5.95
Longitude,-35.93333333333333
Codigo,535029
Qtd. Anos,32
Ano,Maxima
1962,58.3
1963,153
1964,95
1965,63
1966,98.3
1967,123
1968,83
1969,74.1
1970,39.4
1971,45.8
1972,33.4
1973,75.5
1974,80
1975,47.5
1976,39
1977,92.2
1978,59
1979,29.4
1980,78
1981,100.2
1982,100.8
1983,32.4
1984,35
1985,73
1986,49.2
1987,49.4
1988,60
1989,71.6
1990,81.2
1991,44.4
1994,32.8
1995,5.2
