UF,RN
Cidade,POCO BRANCO
Nome Posto,POCO BRANCO (SITIO CRAVOS)
Latitude,-5.616666666666667
Longitude,-35.666666666666664
Codigo,535025
Qtd. Anos,30
Ano,Maxima
1962,10.2
1963,47
1964,75.2
1965,48.1
1966,49.1
1967,71.8
1968,52.3
1969,31.3
1970,40.4
1971,26.3
1972,95.3
1973,43.2
1974,88.7
1975,68.3
1976,72.1
1977,54.5
1978,39.2
1979,38.3
1980,48.3
1981,97.5
1982,85.6
1983,49.3
1984,51.2
1985,76.2
1986,72.5
1987,49.3
1988,72.3
1989,44.5
1990,42.1
1991,47.3
