UF,RN
Cidade,RAFAEL FERNANDES
Nome Posto,SITIO GANGORRA
Latitude,-6.216666666666667
Longitude,-38.266666666666666
Codigo,638042
Qtd. Anos,29
Ano,Maxima
1962,62.3
1963,69.2
1964,87.5
1965,81
1966,68.4
1967,99.8
1968,75.8
1969,70
1970,40.8
1971,52.2
1972,58.2
1973,71.9
1974,68.8
1975,86.8
1976,71.9
1977,86.4
1978,76.3
1979,45.8
1981,95.2
1982,68.4
1983,58.6
1984,55.2
1985,74.6
1986,55.8
1987,56.6
1988,132.2
1989,68
1990,43
1991,120
