UF,RN
Cidade,VARZEA
Nome Posto,VARZEA_Várzea
Latitude,-6.3469444444444445
Longitude,-35.376111111111115
Codigo,635133
Qtd. Anos,25
Ano,Maxima
1994,65
1995,38.6
1996,32.6
1997,87.9
1998,48.3
1999,72.4
2000,68
2001,50.6
2002,34
2003,53.6
2004,71.2
2005,51.7
2006,62
2007,56.6
2008,79.2
2009,69.8
2010,45.4
2011,79.7
2012,34.8
2013,41.1
2014,33.4
2015,35
2016,112.3
2017,83
2018,73
