UF,RN
Cidade,JUCURUTU
Nome Posto,BARAO DE SERRA BRANCA
Latitude,-5.983333333333333
Longitude,-36.85
Codigo,536025
Qtd. Anos,31
Ano,Maxima
1962,22.8
1963,50.7
1964,100.2
1965,100.4
1966,45.4
1967,86.5
1968,158
1969,93.4
1970,88.6
1971,127.4
1972,85.6
1973,116.3
1974,94.2
1975,118.7
1976,76.8
1977,96.8
1978,52.4
1979,85.2
1980,33
1981,56.4
1982,73
1983,56
1984,49.6
1985,87.6
1986,95
1987,77.6
1988,89.3
1989,70.4
1990,52
1991,71.6
1994,85.4
