UF,RN
Cidade,GROSSOS
Nome Posto,TIBAU
Latitude,-4.833333333333333
Longitude,-37.25
Codigo,437013
Qtd. Anos,27
Ano,Maxima
1962,0.3
1963,93
1964,135.1
1965,58
1966,38.5
1967,79.2
1968,61.2
1969,50.5
1970,26.4
1971,100.6
1972,40.6
1973,90.6
1974,99.9
1975,90.4
1976,32.2
1977,139.3
1979,30.2
1980,78.8
1981,54.3
1982,100.2
1984,130.8
1985,145.8
1987,80.8
1988,78.2
1989,60.2
1990,16.4
1991,20.2
