UF,RN
Cidade,JOSE DA PENHA
Nome Posto,SITIO ANGICOS (ACUDE ARAPUA)
Latitude,-6.35
Longitude,-38.28333333333333
Codigo,638038
Qtd. Anos,30
Ano,Maxima
1962,20.3
1963,137
1964,71.5
1965,75.6
1966,77.3
1967,105.8
1968,83.6
1969,26.6
1970,51.7
1971,83.7
1972,61.7
1973,107.5
1974,99
1975,77.1
1976,77.3
1977,31.1
1978,133.3
1979,57.4
1980,74.9
1981,74.4
1982,89.1
1983,63.2
1984,75.4
1985,84
1986,71.2
1987,71.2
1988,53
1989,58
1990,80
1991,96.6
