UF,RN
Cidade,UMARIZAL
Nome Posto,UMARIZAL
Latitude,-5.983333333333333
Longitude,-37.81666666666667
Codigo,537020
Qtd. Anos,30
Ano,Maxima
1962,28
1963,95
1964,77
1965,71
1966,84
1967,91
1968,100.3
1969,54.3
1970,58.2
1971,64.2
1972,108.4
1973,64.2
1974,64.4
1975,132.2
1976,81.6
1977,79.4
1978,62.2
1979,68.4
1980,94.4
1981,62.2
1982,68.4
1983,55.4
1984,64.4
1985,136.4
1986,67.4
1987,131
1988,149.6
1989,68.4
1990,39.8
1991,63.6
