UF,RN
Cidade,APODI
Nome Posto,SITIO DOS GOIS
Latitude,-5.45
Longitude,-37.8
Codigo,537017
Qtd. Anos,31
Ano,Maxima
1961,108.1
1962,63.4
1963,63.4
1964,68.8
1965,72.4
1966,96.1
1967,75.8
1968,58.6
1969,141.2
1970,55.3
1971,48.2
1972,82.3
1973,110
1974,83.4
1975,38.4
1976,64.2
1977,104.2
1978,38
1979,54.4
1980,71
1981,101.6
1982,66.8
1983,32
1984,63.3
1985,96
1986,76
1987,62
1988,95
1989,60.2
1990,94
1991,106.8
