UF,RN
Cidade,CARNAUBAIS
Nome Posto,CARNAUBAIS
Latitude,-5.333333333333333
Longitude,-36.833333333333336
Codigo,536027
Qtd. Anos,28
Ano,Maxima
1962,6.3
1963,80.2
1964,133.4
1965,81.8
1966,118.1
1967,72
1968,100.2
1969,39.1
1970,42.1
1971,70.1
1972,60.4
1973,52.3
1974,51.4
1975,46.6
1976,64.5
1977,49.3
1978,63.4
1979,51.6
1980,36.2
1981,49.2
1982,37.3
1983,30.2
1984,40.1
1985,94.2
1986,69.2
1987,48.2
1988,80.1
1989,49.1
