UF,RN
Cidade,PEDRA PRETA
Nome Posto,PEDRA PRETA
Latitude,-5.583333333333333
Longitude,-36.11666666666667
Codigo,536012
Qtd. Anos,30
Ano,Maxima
1962,6.2
1963,153.4
1964,58
1965,42.2
1966,55.1
1967,52.2
1968,65.6
1969,23.6
1970,25
1971,33.2
1972,31.2
1973,43.6
1974,74.6
1975,113.3
1976,49.2
1977,82.4
1978,75.8
1979,115.7
1980,40.8
1981,82.7
1982,53.6
1983,87.8
1984,71
1985,119.2
1986,119
1987,66.2
1988,48.2
1989,52.8
1990,33.6
1991,34.8
