UF,AM
Cidade,HUMAITA
Nome Posto,JUMA
Latitude,-7.008333333333334
Longitude,-62.78722222222222
Codigo,662001
Qtd. Anos,28
Ano,Maxima
1992,81.6
1993,94.7
1994,89.5
1995,202.4
1996,12.4
1997,49.6
1998,54.3
1999,47.4
2000,196.9
2001,98.3
2002,102.3
2003,98.5
2004,214.3
2005,74.3
2006,56.2
2007,62.3
2008,53.7
2009,75.2
2010,80
2011,43.9
2012,36.3
2013,76.3
2014,63.5
2015,52.3
2016,72.4
2017,74.1
2018,56.2
2019,47.3
