UF,AM
Cidade,TAPAUA
Nome Posto,BEABA
Latitude,-4.85861111111111
Longitude,-62.86833333333333
Codigo,462002
Qtd. Anos,32
Ano,Maxima
1988,97.1
1989,40.6
1990,144.5
1991,50.9
1992,80.4
1993,90
1994,53.2
1995,49.2
1996,60.4
1997,60.1
1998,54.2
1999,109.1
2000,41
2001,61.1
2002,74
2003,77.1
2004,44.4
2005,53.7
2006,57.6
2007,59.3
2008,53.8
2009,43.9
2010,52.5
2011,45.1
2012,90.4
2013,46.7
2014,49.5
2015,51.8
2016,45.2
2017,39.1
2018,105.8
2019,45.8
