UF,MS
Cidade,CHAPADAO DO SUL
Nome Posto,ALTO SUCURIU
Latitude,-19.444166666666668
Longitude,-52.55833333333333
Codigo,1952000
Qtd. Anos,37
Ano,Maxima
1983,55
1984,40
1985,91.2
1986,81.2
1987,81.4
1988,71
1989,70
1990,82.7
1991,42
1992,73.5
1993,64.5
1994,113.8
1995,77.8
1996,81
1997,113.4
1998,75
1999,75
2000,72
2001,66
2002,85.9
2003,89.2
2004,76.7
2005,221.5
2006,90.5
2007,34.5
2008,90
2009,82.3
2010,100
2011,144.5
2012,86.6
2013,76.3
2014,82
2015,76
2016,90
2017,70.5
2018,70.8
2019,69.5
