UF,MS
Cidade,AQUIDAUANA
Nome Posto,SAO SEBASTIAO
Latitude,-19.359166666666667
Longitude,-56.409166666666664
Codigo,1956008
Qtd. Anos,35
Ano,Maxima
1975,112
1976,88.4
1977,133.1
1978,100.3
1979,96
1980,97
1981,80
1982,96.4
1983,110.2
1990,72.1
1991,46.2
1993,74.3
1994,105.3
1995,79.1
1996,61.2
1997,63.1
1998,74.1
1999,72.2
2000,122.1
2001,75.1
2002,81.2
2003,64.2
2004,94.1
2005,95.2
2006,106.2
2007,74.2
2008,173.1
2009,70.2
2010,65.2
2011,225.1
2012,77
2013,102.3
2014,94.1
2016,56
2017,116
