UF,MS
Cidade,PORTO MURTINHO
Nome Posto,BARRANCO BRANCO
Latitude,-21.098888888888887
Longitude,-57.844722222222224
Codigo,2157006
Qtd. Anos,30
Ano,Maxima
1980,26.9
1981,182
1982,69
1983,133.2
1993,22.8
1995,89
1996,90.2
1997,116
1998,160
1999,177.5
2000,117.6
2001,98.5
2002,61.9
2003,117.5
2004,72.7
2005,55
2006,88
2007,45.5
2008,96.5
2009,100.5
2010,71.2
2011,147.8
2012,110
2013,97.2
2014,82
2015,81.7
2016,54.8
2017,75
2018,90
2019,32.7
