UF,MS
Cidade,BRASILANDIA
Nome Posto,FAZENDA BOA ESPERANCA
Latitude,-21.249444444444446
Longitude,-52.28805555555555
Codigo,2152014
Qtd. Anos,36
Ano,Maxima
1984,90.4
1985,72.2
1986,95.4
1987,85.5
1988,71
1989,118
1990,102
1991,130
1992,99
1993,85
1994,95
1995,110
1996,90
1997,63.2
1998,65.3
1999,125
2000,68
2001,80.4
2002,84.2
2003,101.6
2004,85
2005,76.8
2006,120
2007,66
2008,55
2009,150
2010,116.5
2011,58.2
2012,70.9
2013,39.6
2014,51
2015,81.1
2016,145.5
2017,126.4
2018,68.7
2019,66.3
