UF,MS
Cidade,CARACOL
Nome Posto,SAO CARLOS
Latitude,-22.222777777777775
Longitude,-57.30472222222222
Codigo,2257001
Qtd. Anos,25
Ano,Maxima
1996,92.5
1997,142.9
1998,140
1999,65
2000,118.6
2001,106
2002,48.7
2003,183
2004,67.8
2005,94.8
2006,117
2007,93
2008,66
2009,61
2010,92
2011,92
2012,110
2013,122.3
2014,120
2015,87.3
2016,120.3
2017,92
2018,65.1
2019,129.5
2020,116
