UF,MS
Cidade,CORUMBA
Nome Posto,RETIRO SEGURO
Latitude,-18.020833333333332
Longitude,-56.731944444444444
Codigo,1756002
Qtd. Anos,34
Ano,Maxima
1968,40
1969,34.7
1970,52.1
1971,76.4
1972,77.2
1976,102.2
1977,136.1
1979,53.6
1982,267.7
1983,97
1993,59
1994,98.1
1995,207.9
1996,74.1
1997,154.3
1998,86
1999,130.9
2000,70.5
2001,81
2002,91.3
2003,120
2004,90
2005,100.6
2006,150
2007,100
2008,90.8
2009,70.1
2010,62.5
2011,100
2012,110
2013,128
2014,90
2015,58.8
2016,100
