UF,MS
Cidade,CORUMBA
Nome Posto,SAO FRANCISCO
Latitude,-18.39388888888889
Longitude,-57.39111111111111
Codigo,1857003
Qtd. Anos,36
Ano,Maxima
1970,53
1971,72.6
1972,26.8
1976,71
1978,86.4
1979,40
1980,107
1981,69
1983,54.3
1993,19
1994,73.6
1995,117.7
1996,113.7
1997,72.8
1998,76.3
1999,120
2000,81
2001,69.6
2002,74.8
2003,73.1
2004,73.2
2005,102.2
2006,106
2007,101
2008,63.5
2009,98.8
2010,60.3
2011,90.4
2012,18.1
2013,9.4
2014,9.9
2015,84
2016,17.3
2017,91.6
2018,59.1
2019,41.1
