UF,MS
Cidade,IGUATEMI
Nome Posto,COLONIA BOM JESUS
Latitude,-23.449722222222224
Longitude,-54.39361111111111
Codigo,2354004
Qtd. Anos,36
Ano,Maxima
1984,71
1985,100
1986,72
1987,80.6
1988,91.4
1989,65.8
1991,69
1992,120.5
1993,49.7
1994,81
1995,60
1996,107.3
1997,120
1998,77
1999,92.7
2000,113.3
2001,101.3
2002,79.8
2003,79
2004,135.7
2005,90
2006,63.5
2007,85.1
2008,87
2009,93.1
2010,163.3
2011,82.3
2012,117
2013,76.3
2014,77.4
2015,112.3
2016,96.2
2017,106.7
2018,90.1
2019,86.7
2020,87.9
