UF,MS
Cidade,AGUA CLARA
Nome Posto,FURLANETO
Latitude,-19.271944444444443
Longitude,-53.490833333333335
Codigo,1953003
Qtd. Anos,37
Ano,Maxima
1983,73.3
1984,86.4
1985,146.2
1986,125
1987,87.3
1988,105
1989,46.9
1990,70
1991,100
1992,108
1993,70.6
1994,126
1995,57.8
1996,68.2
1997,85
1998,78.8
1999,85.3
2000,102.2
2001,69
2002,106
2003,84.7
2004,78.4
2005,65.2
2006,81.3
2007,84
2008,62.7
2009,120.2
2010,83.2
2011,83.5
2012,125.3
2013,67.8
2014,128
2015,70.6
2016,47
2017,76.5
2018,50
2019,45
