UF,MS
Cidade,PORTO MURTINHO
Nome Posto,SANTA ROSA
Latitude,-21.031944444444445
Longitude,-56.988055555555555
Codigo,2056007
Qtd. Anos,29
Ano,Maxima
1982,97.4
1983,105.8
1993,108.6
1994,88.8
1995,77
1996,133.2
1997,108.8
1998,98.9
1999,65.9
2000,112.1
2001,91
2002,78.2
2003,120
2004,131
2005,82.9
2006,121.3
2007,125.8
2008,61
2009,87.3
2010,92.9
2011,144
2012,97.4
2013,100
2014,98.9
2015,78.9
2016,123
2017,101.7
2018,91.6
2019,104.1
