UF,MS
Cidade,DOURADOS
Nome Posto,ITAUM
Latitude,-22.08611111111111
Longitude,-55.35305555555556
Codigo,2255004
Qtd. Anos,36
Ano,Maxima
1984,113
1985,130
1986,60.2
1987,146.2
1988,76
1989,70.4
1990,70.6
1991,70.4
1992,100.2
1993,160.4
1994,70.6
1995,70.4
1996,70
1997,60.3
1998,76
1999,70.5
2000,95.6
2001,100.1
2002,75.1
2003,80.1
2004,80
2005,64.4
2006,65.3
2007,108.2
2008,95.2
2009,100.7
2010,100.1
2011,76.3
2012,77.3
2013,80.1
2014,116.3
2015,80.7
2016,80.2
2017,80.6
2018,119.9
2019,67.3
