UF,MS
Cidade,CASSILANDIA
Nome Posto,ARVORE GRANDE
Latitude,-19.229166666666664
Longitude,-51.875
Codigo,1951004
Qtd. Anos,37
Ano,Maxima
1983,118.4
1984,90.4
1985,78
1986,97.2
1987,71
1988,97
1989,103.7
1990,67.6
1991,126.4
1992,70
1993,65.7
1994,98
1995,79
1996,89
1997,135
1998,75.1
1999,51.7
2000,105.7
2001,92.3
2002,62.7
2003,163.5
2004,92.4
2005,631
2006,71.2
2007,125
2008,106.8
2009,82.3
2010,148.4
2011,63
2012,72.2
2013,82.8
2014,90.5
2015,76.3
2016,73.7
2017,123.5
2018,68.4
2019,46.4
