UF,MS
Cidade,RIO BRILHANTE
Nome Posto,RETIRO GUARUJA
Latitude,-21.871666666666666
Longitude,-54.08083333333334
Codigo,2154006
Qtd. Anos,36
Ano,Maxima
1984,74.8
1985,44.3
1986,156.4
1987,117.2
1988,121
1989,70.2
1990,105.2
1991,61.3
1992,85.7
1993,114.3
1994,68.3
1995,39.5
1996,18.5
1997,129.3
1998,99.1
1999,86.5
2000,56.8
2001,88.4
2002,110.1
2003,86.4
2004,58.8
2005,114.7
2006,65
2007,87.2
2008,63.2
2009,80
2010,102
2012,53
2013,70
2014,98.6
2015,74
2016,80.2
2017,64.5
2018,81
2019,72
2020,93
