UF,MS
Cidade,COSTA RICA
Nome Posto,PORTO DE PEDRAS
Latitude,-19.055
Longitude,-53.015
Codigo,1953004
Qtd. Anos,24
Ano,Maxima
1996,69.5
1997,135
1998,88.2
1999,77.7
2000,278.7
2001,80
2002,120.4
2003,160
2004,85.3
2005,71.3
2006,153.7
2007,81.3
2008,80
2009,83.2
2010,73
2011,101.3
2012,71
2013,71
2014,72
2015,93.2
2016,92
2017,78
2018,95
2019,50.6
