UF,MS
Cidade,DOIS IRMAOS DO BURITI
Nome Posto,FAZENDA LAJEADO
Latitude,-20.292222222222225
Longitude,-55.445277777777775
Codigo,2055003
Qtd. Anos,35
Ano,Maxima
1977,93.4
1978,110
1982,120.2
1983,126
1989,41
1990,46.5
1991,125
1992,75.7
1993,100.3
1994,146
1995,79.2
1996,53.2
1997,102
1998,90.4
1999,62.7
2000,155
2001,87.7
2002,56
2003,85
2004,77.5
2005,634.7
2006,84.7
2007,42
2008,75
2009,88.2
2010,102.5
2011,87.4
2012,68.7
2013,75.6
2015,55.7
2016,64.3
2017,66.7
2018,73.8
2019,124.5
2020,38.9
