UF,MS
Cidade,INOCENCIA
Nome Posto,MORANGAS
Latitude,-19.553611111111113
Longitude,-52.16638888888889
Codigo,1952002
Qtd. Anos,37
Ano,Maxima
1983,76
1984,68
1985,33
1986,72
1987,80
1988,128
1989,115
1990,95
1991,65
1992,95
1993,95
1994,65
1995,85
1996,82.5
1997,93.4
1998,84.4
1999,96.7
2000,76.3
2001,86.4
2002,86.4
2003,66.4
2004,97.8
2005,82.2
2006,62.2
2007,81.2
2008,83.5
2009,126
2010,85.7
2011,54.8
2012,85.3
2013,83.4
2014,72.2
2015,114.3
2016,102.4
2017,77.3
2018,77
2019,82
