UF,MS
Cidade,ITAPORA
Nome Posto,ITAPORA
Latitude,-22.07472222222222
Longitude,-54.78388888888889
Codigo,2254005
Qtd. Anos,36
Ano,Maxima
1984,86.4
1985,131.8
1986,75
1987,87.6
1988,82.8
1989,123
1990,68
1991,53.4
1992,47.6
1993,77
1994,63.2
1995,108.4
1996,93.2
1997,63.5
1998,101
1999,68.1
2000,73
2001,88.3
2002,124.2
2003,67.7
2004,73.5
2005,130.8
2006,113.4
2007,65.1
2008,90.1
2009,116.9
2010,130.5
2011,82.5
2012,66.2
2013,91.2
2014,89
2015,106.2
2016,107.6
2017,88.4
2018,105.1
2019,117.2
